Date,Price,Open,High,Low,Vol.,Change %
2010-06-30,6033.09,"6,100.11","6,100.11","6,028.81",74.29M,-1.43%
2010-07-04,5895.55,"5,996.14","5,996.14","5,895.55",45.33M,-2.28%
2010-07-05,5850.38,"5,895.65","5,895.65","5,814.24",56.15M,-0.77%
2010-07-06,6020.97,"5,902.87","6,021.49","5,902.71",51.12M,2.92%
2010-07-07,5944.93,"6,054.23","6,054.85","5,940.46",56.26M,-1.26%
2010-07-08,6026.87,"6,033.67","6,074.90","6,026.87",66.34M,1.38%
2010-07-11,6108.29,"6,080.01","6,114.57","6,077.19",59.77M,1.35%
2010-07-12,5994.96,"6,109.39","6,109.39","5,994.92",62.55M,-1.86%
2010-07-13,6030.38,"5,959.08","6,030.38","5,957.10",57.03M,0.59%
2010-07-14,6057.27,"6,084.97","6,105.74","6,057.20",88.27M,0.45%
2010-07-15,6049.19,"6,040.11","6,063.64","6,019.49",46.27M,-0.13%
2010-07-18,5974.59,"6,009.22","6,011.52","5,959.49",36.24M,-1.23%
2010-07-19,5989.73,"5,974.24","5,998.05","5,965.20",37.74M,0.25%
2010-07-20,5914.22,"5,989.72","6,005.32","5,914.22",66.08M,-1.26%
2010-07-21,5967.53,"5,911.61","5,969.47","5,911.58",48.39M,0.90%
2010-07-22,6029.03,"5,953.11","6,030.34","5,951.24",87.96M,1.03%
2010-07-25,6111.95,"6,089.64","6,130.91","6,089.64",88.34M,1.38%
2010-07-26,6115.93,"6,109.33","6,116.78","6,087.71",98.47M,0.07%
2010-07-27,6193.28,"6,153.77","6,194.04","6,153.77",109.96M,1.26%
2010-07-28,6226.18,"6,191.55","6,248.47","6,187.87",93.11M,0.53%
2010-07-29,6316.52,"6,222.89","6,316.52","6,212.55",73.81M,1.45%
2010-08-01,6363.5,"6,353.69","6,378.02","6,353.32",71.82M,0.74%
2010-08-02,6305.89,"6,364.57","6,364.57","6,304.03",74.68M,-0.91%
2010-08-03,6317.35,"6,316.48","6,387.43","6,316.48",98.24M,0.18%
2010-08-04,6307.83,"6,309.29","6,309.29","6,273.62",57.00M,-0.15%
2010-08-05,6407.06,"6,361.45","6,411.66","6,361.45",83.99M,1.57%
2010-08-08,6388.77,"6,405.42","6,409.93","6,388.77",43.70M,-0.29%
2010-08-09,6442.14,"6,392.86","6,448.17","6,392.73",86.99M,0.84%
2010-08-10,6461.4,"6,444.70","6,465.19","6,435.46",66.73M,0.30%
2010-08-11,6373.43,"6,456.67","6,456.67","6,373.43",58.91M,-1.36%
2010-08-12,6333.14,"6,370.28","6,370.28","6,322.55",55.22M,-0.63%
2010-08-15,6302.97,"6,332.22","6,369.40","6,302.97",29.79M,-0.48%
2010-08-16,6282.82,"6,302.84","6,302.84","6,277.23",29.93M,-0.32%
2010-08-17,6375.57,"6,293.97","6,377.10","6,293.97",60.43M,1.48%
2010-08-18,6360.71,"6,386.07","6,406.56","6,360.64",63.25M,-0.23%
2010-08-19,6388.88,"6,356.01","6,395.23","6,356.01",39.22M,0.44%
2010-08-22,6381.35,"6,391.77","6,398.37","6,381.29",35.97M,-0.12%
2010-08-23,6486.06,"6,384.83","6,486.06","6,384.83",52.08M,1.64%
2010-08-24,6506.92,"6,489.48","6,509.41","6,461.75",44.05M,0.32%
2010-08-25,6404.81,"6,495.76","6,496.46","6,404.81",39.23M,-1.57%
2010-08-26,6474.45,"6,412.13","6,475.40","6,412.13",57.07M,1.09%
2010-08-29,6465.08,"6,518.98","6,521.18","6,465.08",36.59M,-0.14%
2010-08-30,6468.69,"6,455.70","6,491.02","6,442.84",36.71M,0.06%
2010-08-31,6407.93,"6,429.03","6,429.03","6,394.89",51.68M,-0.94%
2010-09-01,6493.28,"6,424.51","6,493.65","6,423.45",34.68M,1.33%
2010-09-02,6526.41,"6,511.03","6,540.00","6,511.03",62.02M,0.51%
2010-09-05,6525.24,"6,549.44","6,559.79","6,525.24",46.50M,-0.02%
2010-09-06,6517.34,"6,524.45","6,541.29","6,513.58",49.07M,-0.12%
2010-09-07,6447.69,"6,516.77","6,516.77","6,446.59",33.20M,-1.07%
2010-09-08,6499.63,"6,453.36","6,499.68","6,451.44",46.79M,0.81%
2010-09-09,6499.63,"6,499.63","6,499.63","6,499.63",,0.00%
2010-09-12,6569.26,"6,499.63","6,569.26","6,499.63",,1.07%
2010-09-13,6617.76,"6,519.28","6,617.76","6,519.28",84.38M,0.74%
2010-09-14,6615.21,"6,633.64","6,665.30","6,615.18",110.11M,-0.04%
2010-09-15,6568.1,"6,591.70","6,624.21","6,553.91",106.21M,-0.71%
2010-09-16,6530.47,"6,562.90","6,570.24","6,527.90",101.66M,-0.57%
2010-09-19,6565.41,"6,536.16","6,567.93","6,536.09",64.19M,0.54%
2010-09-20,6608.61,"6,569.76","6,614.20","6,569.70",68.92M,0.66%
2010-09-21,6672.53,"6,641.45","6,682.63","6,641.45",81.37M,0.97%
2010-09-22,6676.98,"6,664.64","6,677.42","6,652.61",72.79M,0.07%
2010-09-23,6720.22,"6,696.56","6,726.28","6,694.30",111.12M,0.65%
2010-09-26,6736.89,"6,741.50","6,781.26","6,736.89",71.74M,0.25%
2010-09-27,6679.1,"6,730.94","6,732.92","6,679.10",81.60M,-0.86%
2010-09-28,6687.98,"6,663.73","6,688.00","6,650.42",59.73M,0.13%
2010-09-29,6704.25,"6,687.06","6,738.71","6,687.06",75.72M,0.24%
2010-09-30,6634.27,"6,703.46","6,713.25","6,633.75",173.49M,-1.04%
2010-10-03,6736.24,"6,637.87","6,736.24","6,637.87",86.75M,1.54%
2010-10-04,6837.43,"6,743.01","6,844.82","6,743.01",81.97M,1.50%
2010-10-05,6845.32,"6,939.70","6,947.67","6,845.32",134.09M,0.12%
2010-10-06,6831.44,"6,845.32","6,845.32","6,831.44",,-0.20%
2010-10-07,6879.23,"6,844.69","6,880.32","6,824.06",132.65M,0.70%
2010-10-10,6823.1,"6,870.37","6,887.44","6,823.10",70.02M,-0.82%
2010-10-11,6804.58,"6,822.75","6,840.62","6,803.82",105.30M,-0.27%
2010-10-12,6824.1,"6,802.19","6,825.85","6,780.90",79.55M,0.29%
2010-10-13,6900.97,"6,863.34","6,911.54","6,863.34",113.14M,1.13%
2010-10-14,6879.45,"6,900.97","6,930.24","6,879.30",98.30M,-0.31%
2010-10-17,6873.24,"6,865.52","6,891.36","6,852.71",97.35M,-0.09%
2010-10-18,6845.32,"6,858.06","6,871.38","6,845.30",96.16M,-0.41%
2010-10-19,6821.57,"6,822.10","6,841.33","6,821.44",146.11M,-0.35%
2010-10-20,6733.47,"6,811.11","6,811.11","6,729.76",99.21M,-1.29%
2010-10-21,6806.73,"6,748.97","6,806.81","6,748.97",70.62M,1.09%
2010-10-24,6815.04,"6,821.53","6,840.60","6,814.89",45.58M,0.12%
2010-10-25,6853.87,"6,828.07","6,868.53","6,828.07",71.52M,0.57%
2010-10-26,6804.58,"6,849.82","6,852.39","6,804.58",84.06M,-0.72%
2010-10-27,6691.07,"6,797.12","6,799.49","6,691.07",106.45M,-1.67%
2010-10-28,6697.52,"6,692.61","6,736.96","6,692.61",54.96M,0.10%
2010-10-31,6670.34,"6,714.03","6,721.08","6,670.34",44.48M,-0.41%
2010-11-01,6612.27,"6,668.21","6,668.67","6,611.99",72.92M,-0.87%
2010-11-02,6654.76,"6,621.40","6,654.78","6,619.15",57.83M,0.64%
2010-11-03,6713.99,"6,671.80","6,714.06","6,664.43",68.45M,0.89%
2010-11-04,6764.61,"6,744.24","6,802.68","6,744.24",81.94M,0.75%
2010-11-07,6828.65,"6,779.68","6,831.79","6,779.68",50.73M,0.95%
2010-11-08,6841.59,"6,842.30","6,852.70","6,833.56",70.53M,0.19%
2010-11-09,6829.34,"6,824.19","6,847.93","6,798.89",49.96M,-0.18%
2010-11-10,6837.19,"6,835.22","6,854.34","6,835.19",67.50M,0.11%
2010-11-11,6762.94,"6,819.61","6,826.93","6,762.92",51.87M,-1.09%
2010-11-14,6743.91,"6,757.14","6,757.14","6,724.19",33.26M,-0.28%
2010-11-15,6743.91,"6,743.91","6,743.91","6,743.91",,0.00%
2010-11-16,6743.91,"6,743.91","6,743.91","6,743.91",,0.00%
2010-11-17,6783.77,"6,743.91","6,783.77","6,743.91",,0.59%
2010-11-18,6825.41,"6,753.43","6,825.71","6,748.67",50.40M,0.61%
2010-11-21,6924.79,"6,858.88","6,924.79","6,855.95",101.47M,1.46%
2010-11-22,6977.17,"6,951.95","7,008.90","6,951.95",98.64M,0.76%
2010-11-23,6880.6,"6,945.84","6,946.72","6,870.68",95.67M,-1.38%
2010-11-24,6829.29,"6,886.15","6,889.53","6,827.68",86.92M,-0.75%
2010-11-25,6837.61,"6,842.10","6,866.40","6,830.57",63.07M,0.12%
2010-11-28,6789.41,"6,829.15","6,850.16","6,789.41",58.10M,-0.70%
2010-11-29,6816.29,"6,806.94","6,852.93","6,806.50",54.83M,0.40%
2010-11-30,6704.83,"6,811.90","6,814.12","6,704.82",74.68M,-1.64%
2010-12-01,6682.61,"6,705.37","6,720.69","6,682.02",52.39M,-0.33%
2010-12-02,6689.76,"6,694.53","6,743.98","6,689.71",71.57M,0.11%
2010-12-05,6762.44,"6,704.21","6,763.46","6,704.21",34.35M,1.09%
2010-12-06,6735.82,"6,773.04","6,779.52","6,735.82",39.09M,-0.39%
2010-12-08,6773.66,"6,745.75","6,773.80","6,743.68",53.83M,0.56%
2010-12-09,6873.33,"6,784.02","6,873.33","6,781.21",64.04M,1.47%
2010-12-12,6916.0,"6,893.39","6,944.59","6,892.46",53.62M,0.62%
2010-12-13,6938.3,"6,919.76","6,945.15","6,919.01",73.31M,0.32%
2010-12-14,6996.34,"6,945.11","7,006.99","6,945.11",57.31M,0.84%
2010-12-15,6943.38,"7,005.36","7,009.23","6,943.38",66.34M,-0.76%
2010-12-16,6904.4,"6,940.62","6,968.51","6,904.40",42.04M,-0.56%
2010-12-19,6887.37,"6,901.01","6,904.23","6,877.05",33.57M,-0.25%
2010-12-20,6912.34,"6,887.47","6,926.02","6,887.47",51.77M,0.36%
2010-12-21,6945.8,"6,917.34","6,952.55","6,917.34",38.82M,0.48%
2010-12-22,6910.28,"6,955.54","6,957.52","6,904.47",47.10M,-0.51%
2010-12-23,6951.31,"6,909.77","6,967.43","6,909.77",49.71M,0.59%
2010-12-26,6928.57,"6,951.92","6,987.58","6,928.05",22.78M,-0.33%
2010-12-27,6968.12,"6,928.91","6,968.12","6,922.61",33.71M,0.57%
2010-12-28,7027.49,"6,972.66","7,033.64","6,972.57",41.63M,0.85%
2010-12-29,7076.57,"7,032.38","7,076.57","7,025.31",42.26M,0.70%
2010-12-30,7142.14,"7,068.70","7,148.77","7,068.70",68.51M,0.93%
2011-01-02,7082.4,"7,133.25","7,134.57","7,082.02",45.29M,-0.84%
2011-01-03,7073.12,"7,086.81","7,115.51","7,064.18",77.10M,-0.13%
2011-01-04,7200.3,"7,089.75","7,200.71","7,089.73",64.66M,1.80%
2011-01-05,7210.41,"7,219.76","7,247.95","7,210.41",54.31M,0.14%
2011-01-06,7202.58,"7,203.65","7,219.67","7,201.84",49.07M,-0.11%
2011-01-09,7202.58,"7,202.58","7,202.58","7,202.58",,0.00%
2011-01-10,7201.53,"7,207.79","7,217.12","7,199.58",70.56M,-0.01%
2011-01-11,7154.7,"7,202.39","7,207.22","7,151.92",52.00M,-0.65%
2011-01-12,7128.96,"7,159.43","7,181.60","7,128.96",56.00M,-0.36%
2011-01-13,7156.28,"7,146.95","7,170.05","7,143.65",42.98M,0.38%
2011-01-16,7082.09,"7,160.02","7,161.64","7,071.90",47.42M,-1.04%
2011-01-17,6910.53,"7,102.23","7,121.33","6,910.53",123.00M,-2.42%
2011-01-18,6693.58,"6,914.44","6,914.46","6,693.58",101.47M,-3.14%
2011-01-19,6645.19,"6,670.50","6,678.01","6,613.73",70.08M,-0.72%
2011-01-20,6698.39,"6,649.40","6,720.45","6,649.39",45.96M,0.80%
2011-01-23,6696.88,"6,706.19","6,709.04","6,662.73",42.25M,-0.02%
2011-01-24,6723.17,"6,697.09","6,733.29","6,691.46",37.90M,0.39%
2011-01-26,6310.44,"6,528.49","6,528.49","6,310.44",117.80M,-6.14%
2011-01-27,5646.5,"6,093.60","6,093.60","5,628.33",118.26M,-10.52%
2011-03-23,5142.71,"5,085.63","5,158.01","5,085.63",61.11M,-8.92%
2011-03-24,4950.82,"4,794.88","4,950.82","4,794.88",89.45M,-3.73%
2011-03-27,5212.08,"5,081.83","5,212.08","5,081.82",154.03M,5.28%
2011-03-28,5251.3,"5,585.35","5,605.40","5,247.02",84.89M,0.75%
2011-03-29,5409.43,"5,357.65","5,409.43","5,315.44",101.69M,3.01%
2011-03-30,5480.94,"5,332.67","5,525.48","5,303.59",79.58M,1.32%
2011-03-31,5463.72,"5,386.84","5,471.39","5,354.04",68.86M,-0.31%
2011-04-03,5558.64,"5,512.34","5,558.64","5,499.92",59.79M,1.74%
2011-04-04,5493.83,"5,610.77","5,619.29","5,493.35",59.19M,-1.17%
2011-04-05,5470.28,"5,443.55","5,470.28","5,429.24",45.21M,-0.43%
2011-04-06,5477.63,"5,472.02","5,513.57","5,472.02",46.15M,0.13%
2011-04-07,5425.98,"5,474.84","5,474.84","5,413.14",48.41M,-0.94%
2011-04-10,5349.02,"5,408.28","5,408.28","5,346.61",48.66M,-1.42%
2011-04-11,5277.44,"5,351.36","5,354.62","5,276.52",49.75M,-1.34%
2011-04-12,5202.47,"5,302.05","5,302.05","5,199.90",42.84M,-1.42%
2011-04-13,5301.47,"5,220.35","5,301.47","5,219.45",47.17M,1.90%
2011-04-14,5300.06,"5,335.89","5,342.84","5,300.06",62.81M,-0.03%
2011-04-17,5118.31,"5,274.77","5,278.43","5,117.83",54.12M,-3.43%
2011-04-18,4956.0,"5,088.51","5,088.55","4,953.01",53.29M,-3.17%
2011-04-19,5080.95,"5,015.32","5,086.96","5,015.32",39.67M,2.52%
2011-04-20,4986.46,"5,081.82","5,083.58","4,985.49",38.89M,-1.86%
2011-04-21,4996.07,"4,992.35","5,011.76","4,990.75",26.89M,0.19%
2011-04-26,4989.08,"5,008.94","5,020.37","4,976.68",37.44M,-0.14%
2011-04-27,4973.18,"4,995.61","4,995.61","4,945.41",30.99M,-0.32%
2011-04-28,5003.65,"4,985.03","5,003.67","4,982.15",50.26M,0.61%
2011-05-02,5052.81,"5,029.09","5,056.46","5,028.62",33.33M,0.98%
2011-05-03,5039.41,"5,060.93","5,060.93","5,039.41",34.98M,-0.27%
2011-05-04,4982.47,"5,063.93","5,070.01","4,982.47",45.47M,-1.13%
2011-05-05,4937.06,"4,977.78","4,977.93","4,935.32",39.99M,-0.91%
2011-05-08,4878.41,"4,916.85","4,916.85","4,850.41",26.17M,-1.19%
2011-05-09,4934.23,"4,879.97","4,934.45","4,878.42",35.07M,1.14%
2011-05-10,4957.68,"4,939.29","4,957.70","4,925.81",41.67M,0.48%
2011-05-11,5002.82,"4,957.57","5,002.91","4,955.77",47.58M,0.91%
2011-05-12,5005.09,"4,998.83","5,005.27","4,973.53",44.80M,0.05%
2011-05-15,5062.08,"5,015.71","5,062.30","5,008.96",48.48M,1.14%
2011-05-16,5126.69,"5,071.75","5,126.88","5,064.51",65.53M,1.28%
2011-05-17,5203.28,"5,133.82","5,207.87","5,129.76",64.45M,1.49%
2011-05-18,5187.89,"5,197.79","5,198.98","5,145.97",86.48M,-0.30%
2011-05-19,5249.11,"5,214.64","5,252.30","5,213.76",70.48M,1.18%
2011-05-22,5405.52,"5,321.71","5,405.52","5,321.16",81.61M,2.98%
2011-05-23,5333.73,"5,399.93","5,419.29","5,326.20",64.34M,-1.33%
2011-05-24,5290.11,"5,284.88","5,292.74","5,260.84",55.39M,-0.82%
2011-05-25,5351.81,"5,275.43","5,351.91","5,262.08",50.57M,1.17%
2011-05-26,5411.83,"5,362.08","5,424.87","5,361.95",63.66M,1.12%
2011-05-29,5548.06,"5,432.83","5,548.06","5,431.70",96.78M,2.52%
2011-05-30,5590.03,"5,570.08","5,599.04","5,562.59",73.56M,0.76%
2011-05-31,5523.36,"5,567.71","5,568.86","5,510.37",93.32M,-1.19%
2011-06-01,5507.67,"5,524.48","5,532.01","5,507.19",64.81M,-0.28%
2011-06-02,5361.88,"5,444.72","5,444.72","5,323.90",91.53M,-2.65%
2011-06-05,5445.01,"5,407.32","5,458.54","5,407.32",73.37M,1.55%
2011-06-06,5402.15,"5,442.86","5,442.86","5,402.08",55.42M,-0.79%
2011-06-07,5421.23,"5,400.92","5,434.51","5,397.25",65.39M,0.35%
2011-06-08,5436.5,"5,425.47","5,439.72","5,417.88",57.14M,0.28%
2011-06-09,5504.6,"5,452.88","5,512.02","5,452.88",77.21M,1.25%
2011-06-12,5511.15,"5,515.89","5,525.36","5,496.50",79.38M,0.12%
2011-06-13,5550.22,"5,514.33","5,551.60","5,514.33",92.03M,0.71%
2011-06-14,5613.45,"5,567.73","5,613.45","5,566.65",98.49M,1.14%
2011-06-15,5560.54,"5,613.13","5,616.95","5,560.54",68.39M,-0.94%
2011-06-16,5541.64,"5,561.73","5,561.73","5,507.67",100.66M,-0.34%
2011-06-19,5628.09,"5,556.03","5,628.09","5,555.71",87.61M,1.56%
2011-06-20,5580.96,"5,636.94","5,666.55","5,580.85",85.41M,-0.84%
2011-06-21,5529.24,"5,638.36","5,650.96","5,529.24",69.47M,-0.93%
2011-06-22,5473.91,"5,525.43","5,529.03","5,473.82",49.98M,-1.00%
2011-06-23,5479.6,"5,476.59","5,485.89","5,461.49",197.26M,0.10%
2011-06-26,5438.38,"5,489.81","5,508.78","5,438.28",64.05M,-0.75%
2011-06-27,5375.73,"5,416.12","5,431.76","5,366.65",65.85M,-1.15%
2011-06-28,5393.44,"5,377.09","5,408.77","5,368.37",42.74M,0.33%
2011-06-29,5283.9,"5,364.90","5,366.37","5,283.39",75.43M,-2.03%
2011-06-30,5373.0,"5,283.13","5,373.01","5,269.96",69.85M,1.69%
2011-07-03,5418.69,"5,392.54","5,436.37","5,392.54",58.46M,0.85%
2011-07-04,5428.1,"5,421.14","5,428.53","5,413.48",49.92M,0.17%
2011-07-05,5438.78,"5,435.15","5,457.22","5,430.99",75.28M,0.20%
2011-07-06,5320.51,"5,424.06","5,427.07","5,320.44",59.52M,-2.17%
2011-07-07,5360.34,"5,300.84","5,361.08","5,291.72",59.80M,0.75%
2011-07-10,5270.66,"5,362.00","5,376.24","5,270.66",52.29M,-1.67%
2011-07-11,5116.21,"5,259.39","5,259.39","5,116.21",46.40M,-2.93%
2011-07-12,4971.77,"5,075.69","5,075.69","4,939.48",76.44M,-2.82%
2011-07-13,5092.18,"5,020.53","5,119.80","5,020.53",85.46M,2.42%
2011-07-14,5097.32,"5,075.50","5,098.59","5,071.05",52.19M,0.10%
2011-07-17,5263.3,"5,113.60","5,263.83","5,113.60",56.96M,3.26%
2011-07-18,5174.82,"5,260.60","5,260.60","5,174.82",48.15M,-1.68%
2011-07-19,5144.27,"5,180.06","5,180.33","5,135.84",45.01M,-0.59%
2011-07-20,5142.45,"5,148.33","5,174.26","5,142.45",47.60M,-0.04%
2011-07-21,5136.78,"5,135.82","5,147.61","5,131.87",41.87M,-0.11%
2011-07-24,5136.78,"5,136.78","5,136.78","5,136.78",,0.00%
2011-07-25,5104.41,"5,116.63","5,116.63","5,080.57",34.24M,-0.63%
2011-07-26,5085.99,"5,113.61","5,115.44","5,085.99",34.34M,-0.36%
2011-07-27,5049.05,"5,080.30","5,080.61","5,038.99",33.68M,-0.73%
2011-07-28,5022.25,"5,071.90","5,071.90","5,022.20",41.82M,-0.53%
2011-07-31,5035.63,"5,020.63","5,048.46","5,020.08",52.04M,0.27%
2011-08-01,5073.07,"5,031.25","5,080.73","5,031.25",34.96M,0.74%
2011-08-02,4967.04,"5,073.35","5,083.33","4,967.04",39.92M,-2.09%
2011-08-03,4923.29,"4,955.99","4,955.99","4,904.97",32.10M,-0.88%
2011-08-04,5007.5,"4,915.38","5,009.34","4,915.38",40.57M,1.71%
2011-08-07,4798.89,"4,859.07","4,859.07","4,779.72",49.68M,-4.17%
2011-08-08,4701.08,"4,800.19","4,814.89","4,701.08",42.86M,-2.04%
2011-08-09,4478.0,"4,588.94","4,588.94","4,417.83",47.25M,-4.75%
2011-08-10,4661.66,"4,650.29","4,661.77","4,607.45",40.29M,4.10%
2011-08-11,4592.31,"4,620.23","4,621.60","4,580.49",61.28M,-1.49%
2011-08-14,4626.0,"4,619.26","4,677.21","4,619.26",24.23M,0.73%
2011-08-15,4644.85,"4,625.67","4,646.01","4,608.59",24.90M,0.41%
2011-08-16,4624.46,"4,643.91","4,646.59","4,618.39",25.16M,-0.44%
2011-08-17,4729.26,"4,629.15","4,729.26","4,625.50",38.46M,2.27%
2011-08-18,4747.17,"4,731.11","4,771.54","4,731.11",36.13M,0.38%
2011-08-21,4593.39,"4,603.27","4,605.79","4,540.76",24.29M,-3.24%
2011-08-22,4642.26,"4,594.77","4,649.68","4,594.77",45.05M,1.06%
2011-08-23,4631.77,"4,642.19","4,654.26","4,631.67",27.40M,-0.23%
2011-08-24,4664.61,"4,634.31","4,666.70","4,634.31",35.76M,0.71%
2011-08-25,4676.05,"4,663.39","4,679.33","4,660.74",30.49M,0.25%
2011-08-28,4647.16,"4,665.30","4,673.46","4,646.85",16.29M,-0.62%
2011-08-29,4639.64,"4,653.85","4,655.84","4,637.99",22.35M,-0.16%
2011-09-01,4639.64,"4,639.64","4,639.64","4,639.64",,0.00%
2011-09-04,4661.42,"4,653.62","4,687.86","4,653.62",32.34M,0.47%
2011-09-05,4715.56,"4,657.22","4,715.56","4,637.18",40.52M,1.16%
2011-09-06,4728.55,"4,698.90","4,730.49","4,679.87",26.81M,0.28%
2011-09-07,4727.4,"4,729.26","4,743.53","4,716.12",40.13M,-0.02%
2011-09-08,4754.56,"4,729.29","4,756.09","4,728.79",38.31M,0.57%
2011-09-11,4695.67,"4,701.47","4,704.51","4,688.50",24.66M,-1.24%
2011-09-12,4613.51,"4,687.15","4,687.33","4,613.51",40.25M,-1.75%
2011-09-13,4538.58,"4,607.93","4,607.95","4,536.63",32.75M,-1.62%
2011-09-14,4485.04,"4,537.99","4,542.78","4,485.04",56.95M,-1.18%
2011-09-15,4364.6,"4,484.85","4,496.02","4,364.60",70.05M,-2.69%
2011-09-18,4325.7,"4,386.76","4,399.77","4,325.70",29.37M,-0.89%
2011-09-19,4409.32,"4,311.47","4,409.97","4,311.27",46.23M,1.93%
2011-09-20,4463.74,"4,478.95","4,501.62","4,446.19",55.42M,1.23%
2011-09-21,4433.19,"4,455.87","4,455.87","4,428.86",35.44M,-0.68%
2011-09-22,4335.16,"4,398.70","4,398.70","4,319.25",49.90M,-2.21%
2011-09-25,4233.22,"4,339.28","4,342.54","4,232.36",36.91M,-2.35%
2011-09-26,4304.1,"4,231.95","4,304.10","4,227.13",35.37M,1.67%
2011-09-27,4246.68,"4,319.40","4,360.57","4,246.68",44.36M,-1.33%
2011-09-28,4094.64,"4,229.15","4,229.15","4,087.80",43.10M,-3.58%
2011-09-29,4137.35,"4,082.42","4,137.35","4,082.42",41.65M,1.04%
2011-10-02,4193.96,"4,178.39","4,232.53","4,178.22",40.66M,1.37%
2011-10-03,4076.92,"4,151.49","4,151.49","4,076.69",22.98M,-2.79%
2011-10-04,4025.72,"4,037.25","4,037.25","4,016.42",27.53M,-1.26%
2011-10-05,3951.99,"4,020.16","4,050.33","3,951.34",33.36M,-1.83%
2011-10-09,4028.71,"3,952.41","4,031.48","3,952.41",18.97M,1.94%
2011-10-10,3938.02,"3,881.70","3,938.02","3,820.30",28.80M,-2.25%
2011-10-11,4017.74,"3,952.81","4,017.74","3,949.18",37.41M,2.02%
2011-10-12,4050.23,"4,018.05","4,076.00","4,017.95",29.51M,0.81%
2011-10-13,4152.29,"4,052.82","4,152.29","4,052.82",46.36M,2.52%
2011-10-16,4214.22,"4,169.16","4,214.66","4,169.04",27.09M,1.49%
2011-10-17,4249.26,"4,216.33","4,263.97","4,200.51",43.08M,0.83%
2011-10-18,4214.72,"4,243.33","4,243.33","4,188.63",31.84M,-0.81%
2011-10-19,4263.99,"4,217.91","4,270.59","4,214.48",39.37M,1.17%
2011-10-20,4264.89,"4,265.93","4,265.93","4,253.93",33.49M,0.02%
2011-10-23,4300.08,"4,267.69","4,309.79","4,267.69",33.80M,0.83%
2011-10-24,4311.88,"4,344.09","4,345.26","4,270.85",38.38M,0.27%
2011-10-25,4347.32,"4,311.68","4,358.06","4,311.03",29.03M,0.82%
2011-10-26,4319.73,"4,307.81","4,333.51","4,287.53",45.17M,-0.63%
2011-10-27,4339.78,"4,291.37","4,361.04","4,291.37",50.37M,0.46%
2011-10-30,4452.81,"4,382.22","4,455.59","4,382.22",49.60M,2.60%
2011-10-31,4451.4,"4,459.08","4,469.08","4,446.75",43.78M,-0.03%
2011-11-01,4391.16,"4,439.62","4,439.89","4,391.16",31.32M,-1.35%
2011-11-02,4389.45,"4,391.30","4,392.46","4,370.80",23.55M,-0.04%
2011-11-03,4424.02,"4,389.42","4,424.18","4,387.18",24.18M,0.79%
2011-11-08,4424.02,"4,424.02","4,424.02","4,424.02",,0.00%
2011-11-09,4417.54,"4,426.26","4,451.92","4,417.54",26.10M,-0.15%
2011-11-10,4383.49,"4,411.27","4,411.27","4,362.83",20.22M,-0.77%
2011-11-13,4298.73,"4,389.85","4,392.14","4,298.73",32.01M,-1.93%
2011-11-14,4180.82,"4,294.69","4,294.69","4,180.82",40.02M,-2.74%
2011-11-15,4177.01,"4,179.69","4,227.40","4,162.44",32.18M,-0.09%
2011-11-16,4170.7,"4,177.60","4,181.32","4,164.15",85.85M,-0.15%
2011-11-17,4124.71,"4,169.13","4,169.13","4,123.16",29.48M,-1.10%
2011-11-20,4023.45,"4,036.49","4,037.56","3,972.17",24.07M,-2.45%
2011-11-21,3860.99,"4,012.24","4,012.24","3,860.99",37.54M,-4.04%
2011-11-22,3676.73,"3,778.58","3,778.58","3,676.07",41.46M,-4.77%
2011-11-23,3717.48,"3,634.92","3,717.84","3,598.71",42.18M,1.11%
2011-11-24,3780.13,"3,752.67","3,780.78","3,727.09",33.77M,1.69%
2011-11-27,3780.13,"3,780.13","3,780.13","3,780.13",,0.00%
2011-11-28,3780.13,"3,780.13","3,780.13","3,780.13",,0.00%
2011-11-29,3987.3,"3,929.87","3,987.83","3,929.87",48.96M,5.48%
2011-11-30,4020.14,"4,040.81","4,050.96","4,006.19",42.95M,0.82%
2011-12-01,4087.89,"4,055.06","4,087.89","4,048.27",39.80M,1.69%
2011-12-04,4073.21,"4,096.37","4,113.72","4,073.21",23.22M,-0.36%
2011-12-05,4019.5,"4,071.20","4,071.20","4,016.97",20.78M,-1.32%
2011-12-06,4024.43,"4,019.70","4,026.26","3,973.84",28.07M,0.12%
2011-12-07,3993.73,"4,029.07","4,049.73","3,993.73",38.25M,-0.76%
2011-12-08,3970.05,"3,990.49","3,990.50","3,955.37",17.92M,-0.59%
2011-12-11,3963.86,"3,978.71","4,028.60","3,963.86",19.07M,-0.16%
2011-12-12,3882.17,"3,963.18","3,963.30","3,882.17",24.05M,-2.06%
2011-12-13,3906.48,"3,880.42","3,906.54","3,862.71",19.02M,0.63%
2011-12-14,3918.71,"3,908.40","3,918.71","3,899.99",14.78M,0.31%
2011-12-15,3918.45,"3,896.97","3,918.57","3,895.15",16.65M,-0.01%
2011-12-18,3782.74,"3,858.80","3,858.80","3,781.66",26.28M,-3.46%
2011-12-19,3802.22,"3,779.82","3,823.55","3,776.52",21.63M,0.51%
2011-12-20,3706.3,"3,797.43","3,797.96","3,706.30",26.65M,-2.52%
2011-12-21,3702.05,"3,704.62","3,737.20","3,700.81",21.58M,-0.11%
2011-12-22,3614.04,"3,686.10","3,686.10","3,613.45",29.53M,-2.38%
